5b00371eb770543054cb1cd4,ASX,Venture Minerals,https://www.stockopedia.com/share-prices/venture-minerals-ASX:VMS/,2018-05-15 02:35:00,https://www.stockopedia.com/share-prices/venture-minerals-ASX:VMS/news/brief-venture-minerals-seeks-trading-halt-urn:newsml:reuters.com:20180515:nFWN1SL18I/,BRIEF-Venture Minerals Seeks Trading Halt
5b003732b770543054cb2316,ASX,Tap Oil,https://www.stockopedia.com/share-prices/tap-oil-ASX:TAP/,2018-05-15 09:21:00,https://www.stockopedia.com/share-prices/tap-oil-ASX:TAP/news/brief-tap-oil-recommends-to-reject-takeover-bid-by-risco-energy-investments-urn:newsml:reuters.com:20180515:nFWN1SM0AX/,BRIEF-Tap Oil Recommends To Reject Takeover Bid By Risco Energy Investments
5b003734b770543054cb2443,ASX,Telstra,https://www.stockopedia.com/share-prices/telstra-ASX:TLS/,2018-05-15 07:00:00,https://www.stockopedia.com/share-prices/telstra-ASX:TLS/news/telstra-corp-ld-telstra-trading-update-transcript-urn:newsml:reuters.com:20180515:nRSO0444Oa/,Telstra Corp. Ld  - Telstra Trading Update - transcript
5b003734b770543054cb2444,ASX,Telstra,https://www.stockopedia.com/share-prices/telstra-ASX:TLS/,2018-05-15 06:07:00,https://www.stockopedia.com/share-prices/telstra-ASX:TLS/news/buzz-australiaaposs-telstra-corp-extends-losses-to-hit-near-7-yr-low-urn:newsml:reuters.com:20180515:nL3N1SM2KI/,BUZZ-Australia's Telstra Corp extends losses to hit near 7-yr low
5b003734b770543054cb2445,ASX,Telstra,https://www.stockopedia.com/share-prices/telstra-ASX:TLS/,2018-05-15 02:29:00,https://www.stockopedia.com/share-prices/telstra-ASX:TLS/news/buzz-australiaaposs-telstra-corp-extends-losses-and-hits-near-7-yr-low-urn:newsml:reuters.com:20180515:nL3N1SM17M/,BUZZ-Australia's Telstra Corp extends losses and hits near 7-yr low
5b003734b770543054cb2446,ASX,Telstra,https://www.stockopedia.com/share-prices/telstra-ASX:TLS/,2018-05-15 01:07:00,https://www.stockopedia.com/share-prices/telstra-ASX:TLS/news/brief-swift-networks-group-amp-telstra-selected-to-upgrade-st-barbaraaposs-camp-in-leonora-urn:newsml:reuters.com:20180515:nFWN1SL18A/,BRIEF-Swift Networks Group & Telstra Selected To Upgrade St Barbara's Camp In Leonora
5b003739b770543054cb25cb,ASX,TNG,https://www.stockopedia.com/share-prices/tng-ASX:TNG/,2018-05-15 00:55:00,https://www.stockopedia.com/share-prices/tng-ASX:TNG/news/brief-tng-receives-federal-approval-for-mount-peake-mine-urn:newsml:reuters.com:20180514:nFWN1SL1BG/,BRIEF-TNG Receives Federal Approval For Mount Peake Mine
5b003739b770543054cb2623,ASX,Swift Networks,https://www.stockopedia.com/share-prices/swift-networks-ASX:SW1/,2018-05-15 01:07:00,https://www.stockopedia.com/share-prices/swift-networks-ASX:SW1/news/brief-swift-networks-group-amp-telstra-selected-to-upgrade-st-barbaraaposs-camp-in-leonora-urn:newsml:reuters.com:20180515:nFWN1SL18A/,BRIEF-Swift Networks Group & Telstra Selected To Upgrade St Barbara's Camp In Leonora
5b00373fb770543054cb27bc,ASX,Sundance Energy Australia,https://www.stockopedia.com/share-prices/sundance-energy-australia-ASX:SEA/,2018-05-15 00:49:00,https://www.stockopedia.com/share-prices/sundance-energy-australia-ASX:SEA/news/sundance-energy-australia-limited-schedulesfirst-quarter-2018-earnings-conference-call-urn:newsml:reuters.com:20180514:nGNX5W7Mpv/,Sundance Energy Australia Limited Schedules First Quarter 2018 Earnings Conference Call
5b003745b770543054cb29a4,ASX,St Barbara,https://www.stockopedia.com/share-prices/st-barbara-ASX:SBM/,2018-05-15 03:57:00,https://www.stockopedia.com/share-prices/st-barbara-ASX:SBM/news/buzz-australiaaposs-swift-networks-group-rises-after-contract-win-urn:newsml:reuters.com:20180515:nL3N1SM1XR/,BUZZ-Australia's Swift Networks Group rises after contract win
5b003745b770543054cb29a5,ASX,St Barbara,https://www.stockopedia.com/share-prices/st-barbara-ASX:SBM/,2018-05-15 01:07:00,https://www.stockopedia.com/share-prices/st-barbara-ASX:SBM/news/brief-swift-networks-group-amp-telstra-selected-to-upgrade-st-barbaraaposs-camp-in-leonora-urn:newsml:reuters.com:20180515:nFWN1SL18A/,BRIEF-Swift Networks Group & Telstra Selected To Upgrade St Barbara's Camp In Leonora
5b00374cb770543054cb2d06,ASX,South32,https://www.stockopedia.com/share-prices/south32-ASX:S32/,2018-05-15 10:36:00,https://www.stockopedia.com/share-prices/south32-ASX:S32/news/south32-limited-baml-metals-and-mining-conference-presentation-urn:newsml:reuters.com:20180515:nRSO1159Oa/,South32 Limited  - BAML Metals and Mining Conference Presentation
5b00374cb770543054cb2d07,ASX,South32,https://www.stockopedia.com/share-prices/south32-ASX:S32/,2018-05-15 08:54:00,https://www.stockopedia.com/share-prices/south32-ASX:S32/news/south32-limited-daily-share-buy-back-notice-urn:newsml:reuters.com:20180515:nRSO0922Oa/,South32 Limited  - Daily Share Buy-Back Notice
5b00374eb770543054cb2d7f,ASX,Six Sigma Metals,https://www.stockopedia.com/share-prices/six-sigma-metals-ASX:SI6/,2018-05-15 00:24:00,https://www.stockopedia.com/share-prices/six-sigma-metals-ASX:SI6/news/brief-six-sigma-metals-seeks-trading-halt-urn:newsml:reuters.com:20180514:nFWN1SL18H/,BRIEF-Six Sigma Metals Seeks Trading Halt
5b003752b770543054cb2efc,ASX,Skyfii,https://www.stockopedia.com/share-prices/skyfii-ASX:SKF/,2018-05-15 04:14:00,https://www.stockopedia.com/share-prices/skyfii-ASX:SKF/news/buzz-australiaaposs-skyfii-hits-2-mth-high-on-versace-contract-urn:newsml:reuters.com:20180515:nL3N1SM223/,BUZZ-Australia's Skyfii hits 2-mth high on Versace contract
